song_name,name,song_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Would I Lie to You? - Remastered Version,Eurythmics,1lJZSsMoWEbrgaY6CxPMf8,49,0.613,0.912,2.0,-4.638,1.0,0.0328,0.0378,3.65e-05,0.52,0.733,131.968,audio_features,1lJZSsMoWEbrgaY6CxPMf8,spotify:track:1lJZSsMoWEbrgaY6CxPMf8,https://api.spotify.com/v1/tracks/1lJZSsMoWEbrgaY6CxPMf8,https://api.spotify.com/v1/audio-analysis/1lJZSsMoWEbrgaY6CxPMf8,268240.0,4.0
Would I Lie to You? - Remastered Version,Annie Lennox,1lJZSsMoWEbrgaY6CxPMf8,49,0.613,0.912,2.0,-4.638,1.0,0.0328,0.0378,3.65e-05,0.52,0.733,131.968,audio_features,1lJZSsMoWEbrgaY6CxPMf8,spotify:track:1lJZSsMoWEbrgaY6CxPMf8,https://api.spotify.com/v1/tracks/1lJZSsMoWEbrgaY6CxPMf8,https://api.spotify.com/v1/audio-analysis/1lJZSsMoWEbrgaY6CxPMf8,268240.0,4.0
Would I Lie to You? - Remastered Version,Dave Stewart,1lJZSsMoWEbrgaY6CxPMf8,49,0.613,0.912,2.0,-4.638,1.0,0.0328,0.0378,3.65e-05,0.52,0.733,131.968,audio_features,1lJZSsMoWEbrgaY6CxPMf8,spotify:track:1lJZSsMoWEbrgaY6CxPMf8,https://api.spotify.com/v1/tracks/1lJZSsMoWEbrgaY6CxPMf8,https://api.spotify.com/v1/audio-analysis/1lJZSsMoWEbrgaY6CxPMf8,268240.0,4.0
Boys Will Be Boys,The Ordinary Boys,5cfyFLE3hsM3c7rMuW3wNg,0,0.536,0.922,11.0,-4.817,0.0,0.0575,0.000829,0.0,0.184,0.84,143.819,audio_features,5cfyFLE3hsM3c7rMuW3wNg,spotify:track:5cfyFLE3hsM3c7rMuW3wNg,https://api.spotify.com/v1/tracks/5cfyFLE3hsM3c7rMuW3wNg,https://api.spotify.com/v1/audio-analysis/5cfyFLE3hsM3c7rMuW3wNg,162813.0,4.0
Bow Down Mister,Jesus Loves You,7HkWs1QEkmcH42Ip4oYD3A,27,0.654,0.836,7.0,-9.494,1.0,0.0404,0.0193,3.81e-05,0.34,0.265,104.996,audio_features,7HkWs1QEkmcH42Ip4oYD3A,spotify:track:7HkWs1QEkmcH42Ip4oYD3A,https://api.spotify.com/v1/tracks/7HkWs1QEkmcH42Ip4oYD3A,https://api.spotify.com/v1/audio-analysis/7HkWs1QEkmcH42Ip4oYD3A,392000.0,4.0
Worms,The Pogues,2wXP4vskHalPz0S0mBEF89,23,0.597,0.0444,6.0,-23.27,1.0,0.0703,0.99,0.000117,0.325,0.51,178.346,audio_features,2wXP4vskHalPz0S0mBEF89,spotify:track:2wXP4vskHalPz0S0mBEF89,https://api.spotify.com/v1/tracks/2wXP4vskHalPz0S0mBEF89,https://api.spotify.com/v1/audio-analysis/2wXP4vskHalPz0S0mBEF89,63840.0,3.0
Royals,Lorde,2dLLR6qlu5UJ5gk0dKz0h3,79,0.674,0.426,7.0,-9.504,1.0,0.122,0.12,0.0,0.132,0.337,84.876,audio_features,2dLLR6qlu5UJ5gk0dKz0h3,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3,190185.0,4.0
Telephone Line,Electric Light Orchestra,3SPcBPzvbmWLl8NU5efx4W,63,0.467,0.367,9.0,-8.164,1.0,0.0298,0.771,2.27e-05,0.0847,0.205,70.856,audio_features,3SPcBPzvbmWLl8NU5efx4W,spotify:track:3SPcBPzvbmWLl8NU5efx4W,https://api.spotify.com/v1/tracks/3SPcBPzvbmWLl8NU5efx4W,https://api.spotify.com/v1/audio-analysis/3SPcBPzvbmWLl8NU5efx4W,280360.0,4.0
You're No Good,Betty Everett,0eAvTDkEwjRMdD8gdMqB18,28,0.706,0.401,10.0,-9.962,0.0,0.0521,0.935,0.00157,0.543,0.763,110.261,audio_features,0eAvTDkEwjRMdD8gdMqB18,spotify:track:0eAvTDkEwjRMdD8gdMqB18,https://api.spotify.com/v1/tracks/0eAvTDkEwjRMdD8gdMqB18,https://api.spotify.com/v1/audio-analysis/0eAvTDkEwjRMdD8gdMqB18,136919.0,4.0
Raining In My Heart,Buddy Holly,4rUFDPZ0C3UvvJNDMTgctA,0,0.643,0.167,7.0,-15.071,1.0,0.0334,0.539,0.0,0.176,0.531,105.59,audio_features,4rUFDPZ0C3UvvJNDMTgctA,spotify:track:4rUFDPZ0C3UvvJNDMTgctA,https://api.spotify.com/v1/tracks/4rUFDPZ0C3UvvJNDMTgctA,https://api.spotify.com/v1/audio-analysis/4rUFDPZ0C3UvvJNDMTgctA,167800.0,4.0
Heavy Cross,Gossip,3N9pOaB1a8nIULbCgmEVXc,42,0.793,0.688,2.0,-4.216,1.0,0.0328,0.079,0.0604,0.145,0.221,120.058,audio_features,3N9pOaB1a8nIULbCgmEVXc,spotify:track:3N9pOaB1a8nIULbCgmEVXc,https://api.spotify.com/v1/tracks/3N9pOaB1a8nIULbCgmEVXc,https://api.spotify.com/v1/audio-analysis/3N9pOaB1a8nIULbCgmEVXc,242773.0,4.0
Choose Life,PF Project,3ieiClXnS99ctYrUSeZPGu,33,0.663,0.827,10.0,-10.495,0.0,0.0395,0.255,0.0943,0.0781,0.667,137.05,audio_features,3ieiClXnS99ctYrUSeZPGu,spotify:track:3ieiClXnS99ctYrUSeZPGu,https://api.spotify.com/v1/tracks/3ieiClXnS99ctYrUSeZPGu,https://api.spotify.com/v1/audio-analysis/3ieiClXnS99ctYrUSeZPGu,231467.0,4.0
Choose Life,Ewan McGregor,3ieiClXnS99ctYrUSeZPGu,33,0.663,0.827,10.0,-10.495,0.0,0.0395,0.255,0.0943,0.0781,0.667,137.05,audio_features,3ieiClXnS99ctYrUSeZPGu,spotify:track:3ieiClXnS99ctYrUSeZPGu,https://api.spotify.com/v1/tracks/3ieiClXnS99ctYrUSeZPGu,https://api.spotify.com/v1/audio-analysis/3ieiClXnS99ctYrUSeZPGu,231467.0,4.0
Losing My Mind,Dorothy Collins,1hrTthtBf7sWBHhSI3OVHn,28,0.306,0.0503,1.0,-21.153,1.0,0.0346,0.852,0.0,0.108,0.161,103.238,audio_features,1hrTthtBf7sWBHhSI3OVHn,spotify:track:1hrTthtBf7sWBHhSI3OVHn,https://api.spotify.com/v1/tracks/1hrTthtBf7sWBHhSI3OVHn,https://api.spotify.com/v1/audio-analysis/1hrTthtBf7sWBHhSI3OVHn,223027.0,3.0
Everybody Wants A Little Something,Duke Special,0zrFo0HiysjsuOWt6nOx0q,12,0.706,0.389,9.0,-6.863,1.0,0.0333,0.564,0.0,0.141,0.727,114.965,audio_features,0zrFo0HiysjsuOWt6nOx0q,spotify:track:0zrFo0HiysjsuOWt6nOx0q,https://api.spotify.com/v1/tracks/0zrFo0HiysjsuOWt6nOx0q,https://api.spotify.com/v1/audio-analysis/0zrFo0HiysjsuOWt6nOx0q,187200.0,4.0
I Can't Give You Anything But Love - Single Version,Louis Armstrong,2St5j0h2P8MrQmvjX6q6vJ,5,0.72,0.18,8.0,-12.631,1.0,0.0708,0.82,0.00025,0.206,0.807,123.63,audio_features,2St5j0h2P8MrQmvjX6q6vJ,spotify:track:2St5j0h2P8MrQmvjX6q6vJ,https://api.spotify.com/v1/tracks/2St5j0h2P8MrQmvjX6q6vJ,https://api.spotify.com/v1/audio-analysis/2St5j0h2P8MrQmvjX6q6vJ,173093.0,4.0
Suicide Isn't Painless,Carter The Unstoppable Sex Machine,08IvICPjRI5zAtPlnhhvax,0,0.436,0.0426,4.0,-25.01,1.0,0.0509,0.886,2.76e-06,0.111,0.0892,204.826,audio_features,08IvICPjRI5zAtPlnhhvax,spotify:track:08IvICPjRI5zAtPlnhhvax,https://api.spotify.com/v1/tracks/08IvICPjRI5zAtPlnhhvax,https://api.spotify.com/v1/audio-analysis/08IvICPjRI5zAtPlnhhvax,78600.0,4.0
Private Revolution,World Party,5f5SxkA243yGllWTkYN0OJ,0,0.774,0.908,11.0,-4.204,0.0,0.0532,0.362,1.76e-05,0.479,0.956,136.701,audio_features,5f5SxkA243yGllWTkYN0OJ,spotify:track:5f5SxkA243yGllWTkYN0OJ,https://api.spotify.com/v1/tracks/5f5SxkA243yGllWTkYN0OJ,https://api.spotify.com/v1/audio-analysis/5f5SxkA243yGllWTkYN0OJ,243467.0,4.0
That Man,Caro Emerald,2v4bVS3O0V4ryd0jzHvEAL,54,0.737,0.815,8.0,-5.665,0.0,0.138,0.749,0.00468,0.087,0.884,206.93,audio_features,2v4bVS3O0V4ryd0jzHvEAL,spotify:track:2v4bVS3O0V4ryd0jzHvEAL,https://api.spotify.com/v1/tracks/2v4bVS3O0V4ryd0jzHvEAL,https://api.spotify.com/v1/audio-analysis/2v4bVS3O0V4ryd0jzHvEAL,230698.0,4.0
King Herod's Song (Try It And See),Mike D'Abo,2oZjrL14w5mY94dcKfuEr1,0,0.599,0.592,2.0,-8.116,1.0,0.0463,0.559,0.0,0.0802,0.693,103.272,audio_features,2oZjrL14w5mY94dcKfuEr1,spotify:track:2oZjrL14w5mY94dcKfuEr1,https://api.spotify.com/v1/tracks/2oZjrL14w5mY94dcKfuEr1,https://api.spotify.com/v1/audio-analysis/2oZjrL14w5mY94dcKfuEr1,182467.0,4.0
How Can You Leave Me On My Own,The Divine Comedy,339KEOmBbIQpC7ADCXbsUs,0,0.759,0.782,5.0,-9.451,1.0,0.0303,0.589,0.000236,0.441,0.828,121.036,audio_features,339KEOmBbIQpC7ADCXbsUs,spotify:track:339KEOmBbIQpC7ADCXbsUs,https://api.spotify.com/v1/tracks/339KEOmBbIQpC7ADCXbsUs,https://api.spotify.com/v1/audio-analysis/339KEOmBbIQpC7ADCXbsUs,211655.0,4.0
Happy House,Siouxsie and the Banshees,0oU1wL8FqgKwTPa50nACdd,0,0.55,0.706,7.0,-8.002,1.0,0.0484,0.0171,0.0867,0.195,0.36,119.447,audio_features,0oU1wL8FqgKwTPa50nACdd,spotify:track:0oU1wL8FqgKwTPa50nACdd,https://api.spotify.com/v1/tracks/0oU1wL8FqgKwTPa50nACdd,https://api.spotify.com/v1/audio-analysis/0oU1wL8FqgKwTPa50nACdd,231707.0,4.0
David Watts,The Jam,6WVHNEzEwKOypiP7Gjn48G,0,0.525,0.646,9.0,-10.633,1.0,0.0351,0.134,0.0185,0.0941,0.787,152.304,audio_features,6WVHNEzEwKOypiP7Gjn48G,spotify:track:6WVHNEzEwKOypiP7Gjn48G,https://api.spotify.com/v1/tracks/6WVHNEzEwKOypiP7Gjn48G,https://api.spotify.com/v1/audio-analysis/6WVHNEzEwKOypiP7Gjn48G,174428.0,4.0
On Your Own Again,Scott Walker,3EfSO1aKk4QDOrZhGjnTlq,40,0.433,0.106,6.0,-19.138,0.0,0.0364,0.825,9.2e-05,0.108,0.184,143.096,audio_features,3EfSO1aKk4QDOrZhGjnTlq,spotify:track:3EfSO1aKk4QDOrZhGjnTlq,https://api.spotify.com/v1/tracks/3EfSO1aKk4QDOrZhGjnTlq,https://api.spotify.com/v1/audio-analysis/3EfSO1aKk4QDOrZhGjnTlq,104933.0,4.0
Mule Skinner Blues,Bill Monroe & His Blue Grass Boys,7qAV8jgNpcMmuGJR6mkXyz,0,0.531,0.5,7.0,-7.507,1.0,0.0335,0.706,0.499,0.118,0.613,120.747,audio_features,7qAV8jgNpcMmuGJR6mkXyz,spotify:track:7qAV8jgNpcMmuGJR6mkXyz,https://api.spotify.com/v1/tracks/7qAV8jgNpcMmuGJR6mkXyz,https://api.spotify.com/v1/audio-analysis/7qAV8jgNpcMmuGJR6mkXyz,165067.0,4.0
Paschendale - 2015 Remaster,Iron Maiden,5csZmb5ZdDO3EQIPpriNGX,41,0.168,0.941,6.0,-5.303,0.0,0.0938,0.0119,2.04e-05,0.069,0.188,89.221,audio_features,5csZmb5ZdDO3EQIPpriNGX,spotify:track:5csZmb5ZdDO3EQIPpriNGX,https://api.spotify.com/v1/tracks/5csZmb5ZdDO3EQIPpriNGX,https://api.spotify.com/v1/audio-analysis/5csZmb5ZdDO3EQIPpriNGX,508200.0,4.0
Façade: Suite No. 2 for Orchestra: 5. Popular Song,William Walton,2ltsgI8VhVLtrHacmNdYqG,0,0.422,0.0785,9.0,-30.229,0.0,0.0444,0.904,0.224,0.239,0.408,128.854,audio_features,2ltsgI8VhVLtrHacmNdYqG,spotify:track:2ltsgI8VhVLtrHacmNdYqG,https://api.spotify.com/v1/tracks/2ltsgI8VhVLtrHacmNdYqG,https://api.spotify.com/v1/audio-analysis/2ltsgI8VhVLtrHacmNdYqG,132987.0,4.0
Façade: Suite No. 2 for Orchestra: 5. Popular Song,Bournemouth Symphony Orchestra,2ltsgI8VhVLtrHacmNdYqG,0,0.422,0.0785,9.0,-30.229,0.0,0.0444,0.904,0.224,0.239,0.408,128.854,audio_features,2ltsgI8VhVLtrHacmNdYqG,spotify:track:2ltsgI8VhVLtrHacmNdYqG,https://api.spotify.com/v1/tracks/2ltsgI8VhVLtrHacmNdYqG,https://api.spotify.com/v1/audio-analysis/2ltsgI8VhVLtrHacmNdYqG,132987.0,4.0
Façade: Suite No. 2 for Orchestra: 5. Popular Song,Andrew Litton,2ltsgI8VhVLtrHacmNdYqG,0,0.422,0.0785,9.0,-30.229,0.0,0.0444,0.904,0.224,0.239,0.408,128.854,audio_features,2ltsgI8VhVLtrHacmNdYqG,spotify:track:2ltsgI8VhVLtrHacmNdYqG,https://api.spotify.com/v1/tracks/2ltsgI8VhVLtrHacmNdYqG,https://api.spotify.com/v1/audio-analysis/2ltsgI8VhVLtrHacmNdYqG,132987.0,4.0
Oscillations,Silver Apples,10iyrkqHdykjmBG9ZuiQKy,0,0.492,0.553,9.0,-8.6,1.0,0.0397,0.406,0.000105,0.163,0.431,125.936,audio_features,10iyrkqHdykjmBG9ZuiQKy,spotify:track:10iyrkqHdykjmBG9ZuiQKy,https://api.spotify.com/v1/tracks/10iyrkqHdykjmBG9ZuiQKy,https://api.spotify.com/v1/audio-analysis/10iyrkqHdykjmBG9ZuiQKy,167200.0,4.0
Different Drum,Stone Poneys,3k63RLvRgkgPGx0keOH3P6,58,0.46,0.389,0.0,-11.603,1.0,0.031,0.349,0.0,0.0533,0.606,123.213,audio_features,3k63RLvRgkgPGx0keOH3P6,spotify:track:3k63RLvRgkgPGx0keOH3P6,https://api.spotify.com/v1/tracks/3k63RLvRgkgPGx0keOH3P6,https://api.spotify.com/v1/audio-analysis/3k63RLvRgkgPGx0keOH3P6,159973.0,4.0
Different Drum,Linda Ronstadt,3k63RLvRgkgPGx0keOH3P6,58,0.46,0.389,0.0,-11.603,1.0,0.031,0.349,0.0,0.0533,0.606,123.213,audio_features,3k63RLvRgkgPGx0keOH3P6,spotify:track:3k63RLvRgkgPGx0keOH3P6,https://api.spotify.com/v1/tracks/3k63RLvRgkgPGx0keOH3P6,https://api.spotify.com/v1/audio-analysis/3k63RLvRgkgPGx0keOH3P6,159973.0,4.0
Turn the Page,The Streets,42F4K181FFdhkbDAaoxDye,49,0.386,0.683,7.0,-7.317,1.0,0.233,0.0329,0.0,0.344,0.527,61.113,audio_features,42F4K181FFdhkbDAaoxDye,spotify:track:42F4K181FFdhkbDAaoxDye,https://api.spotify.com/v1/tracks/42F4K181FFdhkbDAaoxDye,https://api.spotify.com/v1/audio-analysis/42F4K181FFdhkbDAaoxDye,195427.0,4.0
Kiss the Carpet,Sisters of Mercy,4WPln5Qf3rpnQjqwxWK4M6,24,0.59,0.492,2.0,-11.204,1.0,0.0284,0.000157,0.182,0.181,0.0431,111.944,audio_features,4WPln5Qf3rpnQjqwxWK4M6,spotify:track:4WPln5Qf3rpnQjqwxWK4M6,https://api.spotify.com/v1/tracks/4WPln5Qf3rpnQjqwxWK4M6,https://api.spotify.com/v1/audio-analysis/4WPln5Qf3rpnQjqwxWK4M6,355370.0,4.0
M5,Sports Team,20Bb5TgjHcEgSDYi7H697D,36,0.544,0.938,11.0,-4.726,0.0,0.069,0.00645,8.22e-05,0.345,0.683,145.983,audio_features,20Bb5TgjHcEgSDYi7H697D,spotify:track:20Bb5TgjHcEgSDYi7H697D,https://api.spotify.com/v1/tracks/20Bb5TgjHcEgSDYi7H697D,https://api.spotify.com/v1/audio-analysis/20Bb5TgjHcEgSDYi7H697D,217799.0,4.0
Never Say Die,CHVRCHES,5D8VfHh23WSkySUEp20pKN,37,0.533,0.678,1.0,-4.401,0.0,0.0334,0.00779,6.69e-05,0.132,0.0596,111.027,audio_features,5D8VfHh23WSkySUEp20pKN,spotify:track:5D8VfHh23WSkySUEp20pKN,https://api.spotify.com/v1/tracks/5D8VfHh23WSkySUEp20pKN,https://api.spotify.com/v1/audio-analysis/5D8VfHh23WSkySUEp20pKN,263645.0,4.0
Fluorescent Adolescent,Arctic Monkeys,2x8evxqUlF0eRabbW2JBJd,78,0.654,0.828,1.0,-5.377,0.0,0.0281,0.00146,0.000144,0.122,0.79,112.056,audio_features,2x8evxqUlF0eRabbW2JBJd,spotify:track:2x8evxqUlF0eRabbW2JBJd,https://api.spotify.com/v1/tracks/2x8evxqUlF0eRabbW2JBJd,https://api.spotify.com/v1/audio-analysis/2x8evxqUlF0eRabbW2JBJd,183893.0,4.0
Honey Don't,Carl Perkins,3NuXh8H70zRkUATPI8v5cS,5,0.701,0.821,4.0,-3.749,0.0,0.0405,0.388,5.11e-05,0.149,0.881,87.627,audio_features,3NuXh8H70zRkUATPI8v5cS,spotify:track:3NuXh8H70zRkUATPI8v5cS,https://api.spotify.com/v1/tracks/3NuXh8H70zRkUATPI8v5cS,https://api.spotify.com/v1/audio-analysis/3NuXh8H70zRkUATPI8v5cS,169947.0,4.0
Somewhere Only We Know,Keane,1SKPmfSYaPsETbRHaiA18G,86,0.448,0.665,9.0,-4.203,1.0,0.026,0.06,2.55e-05,0.0828,0.304,172.004,audio_features,1SKPmfSYaPsETbRHaiA18G,spotify:track:1SKPmfSYaPsETbRHaiA18G,https://api.spotify.com/v1/tracks/1SKPmfSYaPsETbRHaiA18G,https://api.spotify.com/v1/audio-analysis/1SKPmfSYaPsETbRHaiA18G,237147.0,4.0
Love's Great Fears,Deacon Blue,1wcDLzKqZmm2N27tnsGQ6L,25,0.647,0.467,7.0,-10.358,1.0,0.0231,0.239,0.000118,0.155,0.495,94.416,audio_features,1wcDLzKqZmm2N27tnsGQ6L,spotify:track:1wcDLzKqZmm2N27tnsGQ6L,https://api.spotify.com/v1/tracks/1wcDLzKqZmm2N27tnsGQ6L,https://api.spotify.com/v1/audio-analysis/1wcDLzKqZmm2N27tnsGQ6L,220947.0,4.0
Weird Beard,Mad Caddies,2Q0dushaDSMplO0MudDEPD,38,0.556,0.657,9.0,-6.261,0.0,0.131,0.167,0.0,0.0442,0.707,119.004,audio_features,2Q0dushaDSMplO0MudDEPD,spotify:track:2Q0dushaDSMplO0MudDEPD,https://api.spotify.com/v1/tracks/2Q0dushaDSMplO0MudDEPD,https://api.spotify.com/v1/audio-analysis/2Q0dushaDSMplO0MudDEPD,164200.0,4.0
Richard Cory,Simon & Garfunkel,2ThDC6g4Qqlf6GReMvgXvS,23,0.635,0.43,11.0,-13.689,1.0,0.0435,0.299,0.0,0.161,0.831,80.772,audio_features,2ThDC6g4Qqlf6GReMvgXvS,spotify:track:2ThDC6g4Qqlf6GReMvgXvS,https://api.spotify.com/v1/tracks/2ThDC6g4Qqlf6GReMvgXvS,https://api.spotify.com/v1/audio-analysis/2ThDC6g4Qqlf6GReMvgXvS,176333.0,4.0
The Butterfly Collector,The Jam,6BE9QNm4bXiQxJlvTnYb8c,19,0.426,0.464,4.0,-10.823,0.0,0.0448,0.737,1.63e-05,0.111,0.399,121.825,audio_features,6BE9QNm4bXiQxJlvTnYb8c,spotify:track:6BE9QNm4bXiQxJlvTnYb8c,https://api.spotify.com/v1/tracks/6BE9QNm4bXiQxJlvTnYb8c,https://api.spotify.com/v1/audio-analysis/6BE9QNm4bXiQxJlvTnYb8c,189467.0,4.0
She's The One,Robbie Williams,4lO57zZGFcj7vSY4QhfVDq,67,0.243,0.609,10.0,-8.451,1.0,0.0323,0.663,1.13e-05,0.221,0.333,166.668,audio_features,4lO57zZGFcj7vSY4QhfVDq,spotify:track:4lO57zZGFcj7vSY4QhfVDq,https://api.spotify.com/v1/tracks/4lO57zZGFcj7vSY4QhfVDq,https://api.spotify.com/v1/audio-analysis/4lO57zZGFcj7vSY4QhfVDq,258027.0,4.0
Let The Four Winds Blow,Fats Domino,1Hw3FmSlDwqhvtNSukbZKB,32,0.598,0.393,10.0,-13.138,1.0,0.0523,0.297,0.00226,0.097,0.964,92.653,audio_features,1Hw3FmSlDwqhvtNSukbZKB,spotify:track:1Hw3FmSlDwqhvtNSukbZKB,https://api.spotify.com/v1/tracks/1Hw3FmSlDwqhvtNSukbZKB,https://api.spotify.com/v1/audio-analysis/1Hw3FmSlDwqhvtNSukbZKB,139133.0,4.0
Just Who Is The 5 O'Clock Hero?,The Jam,3etwLlqrcPp56Jo8ox5LTS,29,0.508,0.873,9.0,-8.869,1.0,0.0312,0.000173,0.0251,0.0965,0.898,136.215,audio_features,3etwLlqrcPp56Jo8ox5LTS,spotify:track:3etwLlqrcPp56Jo8ox5LTS,https://api.spotify.com/v1/tracks/3etwLlqrcPp56Jo8ox5LTS,https://api.spotify.com/v1/audio-analysis/3etwLlqrcPp56Jo8ox5LTS,133640.0,4.0
Computer Blue,Prince,3rNCkAhv9cASYco3kC9q3D,45,0.715,0.579,1.0,-13.122,0.0,0.0515,0.0709,0.227,0.146,0.703,132.671,audio_features,3rNCkAhv9cASYco3kC9q3D,spotify:track:3rNCkAhv9cASYco3kC9q3D,https://api.spotify.com/v1/tracks/3rNCkAhv9cASYco3kC9q3D,https://api.spotify.com/v1/audio-analysis/3rNCkAhv9cASYco3kC9q3D,239507.0,4.0
Supercalifragilisticexpialidocious,Julie Andrews,4dBllWRbahO6aIC4pLGjHa,42,0.545,0.643,7.0,-13.017,0.0,0.402,0.599,0.0,0.127,0.923,79.996,audio_features,4dBllWRbahO6aIC4pLGjHa,spotify:track:4dBllWRbahO6aIC4pLGjHa,https://api.spotify.com/v1/tracks/4dBllWRbahO6aIC4pLGjHa,https://api.spotify.com/v1/audio-analysis/4dBllWRbahO6aIC4pLGjHa,122707.0,4.0
Supercalifragilisticexpialidocious,Dick Van Dyke,4dBllWRbahO6aIC4pLGjHa,42,0.545,0.643,7.0,-13.017,0.0,0.402,0.599,0.0,0.127,0.923,79.996,audio_features,4dBllWRbahO6aIC4pLGjHa,spotify:track:4dBllWRbahO6aIC4pLGjHa,https://api.spotify.com/v1/tracks/4dBllWRbahO6aIC4pLGjHa,https://api.spotify.com/v1/audio-analysis/4dBllWRbahO6aIC4pLGjHa,122707.0,4.0
Supercalifragilisticexpialidocious,The Pearlie Chorus,4dBllWRbahO6aIC4pLGjHa,42,0.545,0.643,7.0,-13.017,0.0,0.402,0.599,0.0,0.127,0.923,79.996,audio_features,4dBllWRbahO6aIC4pLGjHa,spotify:track:4dBllWRbahO6aIC4pLGjHa,https://api.spotify.com/v1/tracks/4dBllWRbahO6aIC4pLGjHa,https://api.spotify.com/v1/audio-analysis/4dBllWRbahO6aIC4pLGjHa,122707.0,4.0
Shame Shame Shame,Shirley & Company,2rGVj2MdMTrTKTXpDcleKy,0,0.671,0.782,7.0,-8.179,1.0,0.174,0.0313,7.52e-06,0.108,0.681,102.142,audio_features,2rGVj2MdMTrTKTXpDcleKy,spotify:track:2rGVj2MdMTrTKTXpDcleKy,https://api.spotify.com/v1/tracks/2rGVj2MdMTrTKTXpDcleKy,https://api.spotify.com/v1/audio-analysis/2rGVj2MdMTrTKTXpDcleKy,292987.0,4.0
Crumbs Off The Table,Laura Lee,55wZTStmD83lvS09Uwr2q2,14,0.671,0.697,0.0,-10.445,1.0,0.0486,0.295,0.0,0.0676,0.964,96.47,audio_features,55wZTStmD83lvS09Uwr2q2,spotify:track:55wZTStmD83lvS09Uwr2q2,https://api.spotify.com/v1/tracks/55wZTStmD83lvS09Uwr2q2,https://api.spotify.com/v1/audio-analysis/55wZTStmD83lvS09Uwr2q2,216267.0,4.0
From a Buick 6,Bob Dylan,6txGFpco4cfgG1sA1MxLCp,39,0.287,0.72,0.0,-6.231,1.0,0.0347,0.756,3.41e-06,0.263,0.709,176.302,audio_features,6txGFpco4cfgG1sA1MxLCp,spotify:track:6txGFpco4cfgG1sA1MxLCp,https://api.spotify.com/v1/tracks/6txGFpco4cfgG1sA1MxLCp,https://api.spotify.com/v1/audio-analysis/6txGFpco4cfgG1sA1MxLCp,195693.0,4.0
The Mind of Love,k.d. lang,7k2Pxnb7WhfSETmy4RalI0,29,0.599,0.338,5.0,-13.074,1.0,0.0246,0.708,3.16e-06,0.178,0.327,95.031,audio_features,7k2Pxnb7WhfSETmy4RalI0,spotify:track:7k2Pxnb7WhfSETmy4RalI0,https://api.spotify.com/v1/tracks/7k2Pxnb7WhfSETmy4RalI0,https://api.spotify.com/v1/audio-analysis/7k2Pxnb7WhfSETmy4RalI0,228560.0,4.0
March Of The Pigs,Nine Inch Nails,2Ad7XA54Jw0YyBF5rjiFyl,0,0.512,0.84,2.0,-6.817,1.0,0.0464,0.0278,0.142,0.077,0.0589,134.466,audio_features,2Ad7XA54Jw0YyBF5rjiFyl,spotify:track:2Ad7XA54Jw0YyBF5rjiFyl,https://api.spotify.com/v1/tracks/2Ad7XA54Jw0YyBF5rjiFyl,https://api.spotify.com/v1/audio-analysis/2Ad7XA54Jw0YyBF5rjiFyl,178427.0,1.0
Debaser,Pixies,3FzKPS0oVknVlCW3PhxIHl,0,0.487,0.885,5.0,-12.005,1.0,0.0427,0.000397,0.347,0.0973,0.579,135.516,audio_features,3FzKPS0oVknVlCW3PhxIHl,spotify:track:3FzKPS0oVknVlCW3PhxIHl,https://api.spotify.com/v1/tracks/3FzKPS0oVknVlCW3PhxIHl,https://api.spotify.com/v1/audio-analysis/3FzKPS0oVknVlCW3PhxIHl,173173.0,4.0
Just A Girl,No Doubt,1VA38sp5Jr6vWxgoIcnxKN,0,0.641,0.914,2.0,-4.798,1.0,0.05,0.0799,6.54e-05,0.132,0.723,107.996,audio_features,1VA38sp5Jr6vWxgoIcnxKN,spotify:track:1VA38sp5Jr6vWxgoIcnxKN,https://api.spotify.com/v1/tracks/1VA38sp5Jr6vWxgoIcnxKN,https://api.spotify.com/v1/audio-analysis/1VA38sp5Jr6vWxgoIcnxKN,208400.0,4.0
Holy Mountain,Noel Gallagher's High Flying Birds,1w0mBplHPU8Sbv2C8mqGOl,0,0.43,0.974,1.0,-4.04,1.0,0.0419,4.51e-06,0.563,0.577,0.724,137.009,audio_features,1w0mBplHPU8Sbv2C8mqGOl,spotify:track:1w0mBplHPU8Sbv2C8mqGOl,https://api.spotify.com/v1/tracks/1w0mBplHPU8Sbv2C8mqGOl,https://api.spotify.com/v1/audio-analysis/1w0mBplHPU8Sbv2C8mqGOl,234880.0,4.0
The Day Before Yesterday's Man,The Supernaturals,6jm58oT0i77SOXu7FTiyFC,0,0.303,0.896,0.0,-4.613,1.0,0.0501,0.00411,3.58e-06,0.371,0.464,123.405,audio_features,6jm58oT0i77SOXu7FTiyFC,spotify:track:6jm58oT0i77SOXu7FTiyFC,https://api.spotify.com/v1/tracks/6jm58oT0i77SOXu7FTiyFC,https://api.spotify.com/v1/audio-analysis/6jm58oT0i77SOXu7FTiyFC,202867.0,4.0
